dayIndex,is_holiday,is_closed,weekend,wind,clouds,rain,sunshine,demand,id,weekday_FRI,weekday_MON,weekday_SAT,weekday_SUN,weekday_THU,weekday_TUE,weekday_WED,month_APR,month_AUG,month_DEC,month_FEB,month_JAN,month_JUL,month_JUN,month_MAR,month_MAY,month_NOV,month_OCT,month_SEP,year_2013,year_2014,year_2015,item_calamari,item_chicken,item_fish,item_koefte,item_lamb,item_shrimp,item_steak
116,0,0,0,3.2,4.6,1.2,130,3,shrimp,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
117,0,0,0,3.3,1.3,0.0,405,3,shrimp,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
118,0,0,0,5.2,6.1,0.0,18,12,shrimp,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
119,0,0,0,2.4,6.4,0.0,150,16,shrimp,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
120,0,0,0,1.8,2.7,0.0,282,14,shrimp,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
121,0,0,1,2.0,6.4,0.3,197,16,shrimp,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
122,0,0,1,1.9,7.1,0.4,1,12,shrimp,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
123,0,0,0,3.9,7.8,0.0,1,8,shrimp,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
124,0,0,0,2.1,6.2,0.0,0,12,shrimp,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
125,0,0,0,3.0,6.3,0.1,11,11,shrimp,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
126,0,0,0,3.9,5.5,0.0,240,9,shrimp,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
127,0,0,0,5.1,6.2,0.0,0,17,shrimp,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
128,0,0,1,4.9,5.1,0.6,0,11,shrimp,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
129,0,0,1,4.3,6.0,0.9,127,5,shrimp,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
130,0,0,0,3.0,7.0,1.7,0,1,shrimp,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
131,0,0,0,2.6,4.2,0.0,80,8,shrimp,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
132,0,0,0,3.5,4.3,0.0,273,4,shrimp,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
133,0,0,0,5.6,6.8,6.3,58,5,shrimp,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
134,0,0,0,4.6,6.9,0.5,176,14,shrimp,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
135,0,0,1,3.5,6.6,6.3,0,16,shrimp,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
136,0,0,1,3.4,6.9,0.1,3,7,shrimp,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
137,0,0,0,1.8,1.8,0.0,309,9,shrimp,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
138,0,0,0,2.3,4.9,0.0,251,5,shrimp,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
139,0,0,0,1.8,7.9,0.2,1,8,shrimp,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
140,0,0,0,3.2,1.3,0.0,427,10,shrimp,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
141,0,0,0,3.8,5.3,0.6,15,8,shrimp,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
142,0,0,1,3.1,5.2,0.5,165,17,shrimp,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
143,0,0,1,2.8,2.4,0.0,439,8,shrimp,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
144,0,0,0,2.9,0.1,0.0,472,12,shrimp,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
145,0,0,0,3.2,6.5,0.0,299,12,shrimp,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
146,0,0,0,3.9,6.5,1.9,146,7,shrimp,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
147,0,0,0,3.4,7.2,0.0,0,10,shrimp,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
148,0,0,0,3.1,6.5,0.0,205,12,shrimp,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
149,0,0,1,1.8,7.2,0.3,76,18,shrimp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
150,0,0,1,2.1,5.6,0.0,122,9,shrimp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
151,0,0,0,2.6,7.6,0.0,11,10,shrimp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
152,0,0,0,3.9,5.3,0.0,284,3,shrimp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
153,0,0,0,3.6,4.6,0.0,253,9,shrimp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
154,0,0,0,2.4,2.4,0.0,268,14,shrimp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
155,0,0,0,1.9,1.8,0.0,458,15,shrimp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
156,0,0,1,2.7,0.0,0.0,473,12,shrimp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
157,0,0,1,2.9,0.1,0.0,609,7,shrimp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
158,0,0,0,2.8,0.3,0.0,483,11,shrimp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
159,0,0,0,2.7,0.3,0.0,467,5,shrimp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
160,0,0,0,2.6,0.5,0.0,485,5,shrimp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
161,0,0,0,2.1,0.5,0.0,482,1,shrimp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
162,0,0,0,2.4,0.1,0.0,479,8,shrimp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
163,0,0,1,6.0,7.7,0.5,0,12,shrimp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
164,0,0,1,4.2,4.2,0.0,208,9,shrimp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
165,0,0,0,4.1,0.2,0.0,505,4,shrimp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
166,0,0,0,4.4,5.3,0.0,276,6,shrimp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
167,0,0,0,4.5,3.6,0.0,230,6,shrimp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
168,0,0,0,3.8,0.8,0.0,515,15,shrimp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
169,0,0,0,5.6,5.8,0.0,256,7,shrimp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
170,0,0,1,3.8,6.8,1.0,0,12,shrimp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
171,0,0,1,3.4,6.8,0.4,9,6,shrimp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
172,0,0,0,2.8,6.0,3.4,99,6,shrimp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
173,0,0,0,2.5,2.7,0.0,293,6,shrimp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
174,0,0,0,2.3,4.4,0.0,200,14,shrimp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
175,0,0,0,2.6,3.1,0.0,417,7,shrimp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
176,0,0,0,3.2,1.6,0.0,330,11,shrimp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
177,0,0,1,2.9,2.8,0.0,435,16,shrimp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
178,0,0,1,2.1,0.3,0.0,656,4,shrimp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
179,0,0,0,1.8,0.2,0.0,500,9,shrimp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
180,0,0,0,1.7,2.4,0.0,436,5,shrimp,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
181,0,0,0,2.4,3.1,0.0,410,14,shrimp,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
182,0,0,0,2.9,5.1,0.0,242,16,shrimp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
183,0,0,0,2.1,2.2,0.0,378,13,shrimp,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
184,0,0,1,4.1,7.7,3.4,0,27,shrimp,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
185,0,0,1,1.8,4.0,0.0,362,4,shrimp,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
186,0,0,0,3.4,4.4,0.0,313,11,shrimp,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
187,0,0,0,7.6,6.2,0.0,175,6,shrimp,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
188,0,0,0,4.2,3.8,0.0,515,7,shrimp,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
189,0,0,0,2.0,5.6,0.0,217,13,shrimp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
190,0,0,0,2.8,0.8,0.0,586,13,shrimp,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
191,0,0,1,2.7,4.2,0.0,450,14,shrimp,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
192,0,0,1,4.6,1.3,0.0,693,9,shrimp,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
193,0,0,0,7.3,7.1,0.2,147,10,shrimp,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
194,0,0,0,4.2,7.9,0.0,18,4,shrimp,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
195,0,0,0,3.0,3.1,0.0,341,12,shrimp,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
196,0,0,0,3.4,1.3,0.0,596,18,shrimp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
197,1,0,0,3.3,6.2,0.8,56,11,shrimp,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
198,0,0,1,3.2,7.1,0.0,80,11,shrimp,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
199,0,0,1,4.8,4.4,0.0,328,5,shrimp,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
200,1,0,0,1.7,5.3,3.1,175,6,shrimp,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
201,0,0,0,2.3,3.9,0.1,325,5,shrimp,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
202,0,0,0,2.4,2.6,0.0,386,10,shrimp,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
203,0,0,0,3.0,1.8,0.1,515,11,shrimp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
204,0,0,0,2.8,4.5,0.0,372,18,shrimp,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
205,0,0,1,2.7,5.4,1.0,242,23,shrimp,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
206,0,0,1,2.8,7.4,1.1,69,4,shrimp,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
207,0,0,0,3.6,7.6,0.0,0,11,shrimp,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
208,0,0,0,2.6,6.8,0.0,90,10,shrimp,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
209,0,0,0,2.4,7.3,1.2,46,12,shrimp,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
210,1,0,0,2.3,5.8,16.2,4,11,shrimp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
211,0,0,0,3.4,7.2,5.5,89,17,shrimp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
212,0,0,1,3.0,8.0,0.0,0,15,shrimp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
213,0,0,1,2.1,1.4,0.0,690,6,shrimp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
214,0,0,0,2.3,2.2,0.0,607,3,shrimp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
215,0,0,0,3.4,6.2,0.0,217,9,shrimp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
216,0,0,0,5.7,4.8,0.0,332,6,shrimp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
217,0,0,0,4.1,6.8,0.0,212,13,shrimp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
218,0,0,0,6.0,5.6,0.1,378,9,shrimp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
219,0,0,1,3.0,7.3,1.4,110,16,shrimp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
220,0,0,1,5.3,4.8,1.1,322,3,shrimp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
221,0,0,0,5.3,6.9,2.7,131,11,shrimp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
222,0,0,0,5.2,6.0,2.7,284,9,shrimp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
223,0,0,0,4.7,3.2,0.0,509,7,shrimp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
224,0,0,0,3.9,6.3,0.0,227,15,shrimp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
225,0,0,0,3.7,2.8,0.0,467,14,shrimp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
226,0,0,1,2.4,5.5,0.0,385,20,shrimp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
227,0,0,1,2.2,3.4,0.0,574,4,shrimp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
228,0,0,0,2.4,6.8,0.0,281,7,shrimp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
229,0,0,0,2.9,2.5,0.0,486,10,shrimp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
230,0,0,0,4.5,1.8,0.0,476,13,shrimp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
231,0,0,0,3.8,4.1,0.0,374,15,shrimp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
232,0,0,0,2.3,4.2,0.5,434,10,shrimp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
233,0,0,1,2.5,3.0,5.0,367,11,shrimp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
234,0,0,1,3.1,4.5,0.0,569,2,shrimp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
235,0,0,0,2.2,7.1,0.7,36,11,shrimp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
236,0,0,0,5.6,7.7,0.0,94,6,shrimp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
237,0,0,0,3.6,6.4,0.0,96,9,shrimp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
238,1,0,0,3.8,6.8,0.1,222,16,shrimp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
239,0,0,0,2.9,6.7,0.0,50,7,shrimp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
240,0,0,1,2.5,3.0,0.0,493,16,shrimp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
241,0,0,1,2.2,7.1,0.0,178,11,shrimp,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
242,0,0,0,2.2,6.8,0.0,211,10,shrimp,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
243,0,0,0,2.4,6.7,0.0,234,8,shrimp,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
244,0,0,0,3.0,5.8,3.8,205,5,shrimp,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
245,0,0,0,2.8,3.5,0.0,517,3,shrimp,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
246,0,0,0,2.3,1.9,0.0,669,10,shrimp,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
247,0,0,1,2.0,1.8,0.0,463,8,shrimp,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
248,0,0,1,2.8,0.9,0.0,763,8,shrimp,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
249,1,0,0,3.1,0.4,0.0,620,5,shrimp,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
250,0,0,0,3.2,4.2,1.1,417,8,shrimp,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
251,0,0,0,3.2,4.7,0.0,305,9,shrimp,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
252,0,0,0,3.0,2.8,0.0,538,8,shrimp,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
253,0,0,0,3.9,1.8,0.0,620,15,shrimp,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
254,0,0,1,3.9,4.9,0.0,215,12,shrimp,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
255,0,0,1,4.0,4.1,0.0,578,4,shrimp,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
256,0,0,0,3.6,3.1,0.0,456,4,shrimp,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
257,0,0,0,3.2,6.2,1.3,266,8,shrimp,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
258,0,0,0,3.2,3.4,0.0,458,11,shrimp,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
259,1,0,0,4.7,2.3,0.0,574,1,shrimp,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
260,0,0,0,4.2,5.8,0.0,212,10,shrimp,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
261,0,0,1,2.6,1.8,0.0,597,14,shrimp,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
262,0,0,1,3.0,1.1,0.0,782,5,shrimp,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
263,0,0,0,2.7,3.8,0.0,409,7,shrimp,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
264,0,0,0,2.5,1.4,0.0,635,7,shrimp,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
265,0,0,0,4.7,4.9,0.0,372,11,shrimp,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
266,0,0,0,2.5,2.9,0.0,658,17,shrimp,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
267,0,0,0,2.6,5.0,0.0,325,10,shrimp,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
268,0,0,1,2.7,6.8,2.6,83,21,shrimp,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
269,0,0,1,5.1,6.4,5.9,113,7,shrimp,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
270,0,0,0,4.6,6.3,0.1,243,9,shrimp,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
271,0,0,0,2.2,4.4,0.0,387,15,shrimp,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
272,0,0,0,3.1,3.0,0.0,474,6,shrimp,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
273,0,0,0,3.5,0.9,0.0,672,7,shrimp,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
