,Unnamed: 0,demand,id,dayIndex,is_holiday,is_closed,weekend,wind,clouds,rain,sunshine,weekday_FRI,weekday_MON,weekday_SAT,weekday_SUN,weekday_THU,weekday_TUE,weekday_WED,month_APR,month_AUG,month_DEC,month_FEB,month_JAN,month_JUL,month_JUN,month_MAR,month_MAY,month_NOV,month_OCT,month_SEP,year_2013,year_2014,year_2015,item_calamari,item_chicken,item_fish,item_koefte,item_lamb,item_shrimp,item_steak,label,scalingValue,demand__sum_values_7,demand__median_7,demand__mean_7,demand__standard_deviation_7,demand__variance_7,demand__root_mean_square_7,demand__maximum_7,demand__absolute_maximum_7,demand__minimum_7,demand__sum_values_14,demand__median_14,demand__mean_14,demand__standard_deviation_14,demand__variance_14,demand__root_mean_square_14,demand__maximum_14,demand__absolute_maximum_14,demand__minimum_14,demand__sum_values_28,demand__median_28,demand__mean_28,demand__standard_deviation_28,demand__variance_28,demand__root_mean_square_28,demand__maximum_28,demand__absolute_maximum_28,demand__minimum_28
4718,4718,0.0853658536585365,steak,325.0,0.0,0.0,1.0,3.7,4.5,0.0,449.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.646341463414634,0.2560975609756097,0.235191637630662,0.1132270160924872,0.0128203571732083,0.261027706545878,0.4146341463414634,0.4146341463414634,0.0121951219512195,3.609756097560976,0.25,0.2578397212543554,0.1000188159889012,0.0100037635518216,0.2765593704945565,0.4146341463414634,0.4146341463414634,0.0121951219512195,7.073170731707317,0.2439024390243902,0.2526132404181184,0.0868987032288496,0.0075513846228556,0.2671419732228498,0.4146341463414634,0.4146341463414634,0.0121951219512195
4719,4719,0.2926829268292683,steak,326.0,0.0,0.0,0.0,2.4,7.5,0.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.7195121951219512,0.2560975609756097,0.2456445993031359,0.0938828821275782,0.0088139955565807,0.2629738860103393,0.4146341463414634,0.4146341463414634,0.0853658536585365,3.451219512195122,0.25,0.2465156794425087,0.1094826802909338,0.0119864572836868,0.2697340124913588,0.4146341463414634,0.4146341463414634,0.0121951219512195,6.98780487804878,0.2439024390243902,0.2495644599303135,0.0911132753785739,0.0083016289502118,0.265676586492903,0.4146341463414634,0.4146341463414634,0.0121951219512195
4720,4720,0.2682926829268293,steak,327.0,0.0,0.0,0.0,2.6,7.8,26.4,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.829268292682927,0.2682926829268293,0.2613240418118467,0.0912266722061745,0.0083223057218128,0.2767897406890158,0.4146341463414634,0.4146341463414634,0.0853658536585365,3.5853658536585367,0.2621951219512195,0.2560975609756097,0.1072101145802469,0.0114940086683096,0.2776327959841305,0.4146341463414634,0.4146341463414634,0.0121951219512195,7.170731707317073,0.2439024390243902,0.2560975609756097,0.0873342011114584,0.0076272626837766,0.2705794216518189,0.4146341463414634,0.4146341463414634,0.0121951219512195
4721,4721,0.2560975609756097,steak,328.0,0.0,0.0,0.0,1.5,4.6,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.829268292682927,0.2682926829268293,0.2613240418118467,0.0912266722061745,0.0083223057218128,0.2767897406890158,0.4146341463414634,0.4146341463414634,0.0853658536585365,3.6097560975609753,0.2682926829268293,0.2578397212543554,0.1071959586265864,0.0114909735458728,0.2792351972842903,0.4146341463414634,0.4146341463414634,0.0121951219512195,7.231707317073171,0.25,0.2582752613240418,0.0868495730617144,0.007542848341002,0.2724866216037113,0.4146341463414634,0.4146341463414634,0.0121951219512195
4722,4722,0.3414634146341463,steak,329.0,0.0,0.0,0.0,1.6,5.2,0.0,392.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.792682926829268,0.2560975609756097,0.2560975609756097,0.0903239121729318,0.0081584091102235,0.2715591461318872,0.4146341463414634,0.4146341463414634,0.0853658536585365,3.6219512195121952,0.2682926829268293,0.2587108013937282,0.1071286923018191,0.0114765567142978,0.2800139915648554,0.4146341463414634,0.4146341463414634,0.0121951219512195,7.134146341463414,0.25,0.2547909407665505,0.0848878657436558,0.0072059497505129,0.2685598131649945,0.4146341463414634,0.4146341463414634,0.0121951219512195
4723,4723,0.3048780487804878,steak,330.0,0.0,0.0,0.0,2.6,7.1,0.3,195.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.878048780487805,0.2682926829268293,0.2682926829268293,0.0951353515085438,0.0090507351066542,0.2846606731157824,0.4146341463414634,0.4146341463414634,0.0853658536585365,3.670731707317073,0.2682926829268293,0.2621951219512194,0.1089546815473613,0.0118711226310869,0.283932042232119,0.4146341463414634,0.4146341463414634,0.0121951219512195,7.25609756097561,0.2560975609756097,0.2591463414634146,0.0860861226621316,0.0074108205149995,0.2730707725276952,0.4146341463414634,0.4146341463414634,0.0121951219512195
4724,4724,0.2804878048780488,steak,331.0,0.0,0.0,1.0,2.6,5.2,0.0,422.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.9634146341463417,0.2926829268292683,0.2804878048780488,0.0935590354153139,0.0087532931078439,0.2956800666144918,0.4146341463414634,0.4146341463414634,0.0853658536585365,3.5853658536585367,0.2682926829268293,0.2560975609756097,0.1038888607378088,0.0107928953853998,0.2763672486440027,0.4146341463414634,0.4146341463414634,0.0121951219512195,7.353658536585366,0.2621951219512195,0.2626306620209059,0.08589199129252,0.0073774341681943,0.2763191973094407,0.4146341463414634,0.4146341463414634,0.0121951219512195
4725,4725,0.1341463414634146,steak,332.0,0.0,0.0,1.0,3.0,7.8,20.2,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.829268292682927,0.2804878048780488,0.2613240418118467,0.0762580788440393,0.0058152945889837,0.272223344733444,0.3414634146341463,0.3414634146341463,0.0853658536585365,3.475609756097561,0.2682926829268293,0.2482578397212543,0.097409196271031,0.0094885515181682,0.2666842824413022,0.4146341463414634,0.4146341463414634,0.0121951219512195,7.402439024390243,0.2682926829268293,0.2643728222996515,0.0857416796399581,0.0073516356274812,0.2779291722690591,0.4146341463414634,0.4146341463414634,0.0121951219512195
4726,4726,0.1707317073170731,steak,333.0,0.0,0.0,0.0,2.1,7.8,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.8780487804878048,0.2804878048780488,0.2682926829268293,0.0604507023445905,0.0036542874139542,0.2750186377793883,0.3414634146341463,0.3414634146341463,0.1341463414634146,3.597560975609756,0.2682926829268293,0.2569686411149826,0.0797644996738772,0.0063623754082239,0.2690636689051583,0.4146341463414634,0.4146341463414634,0.0853658536585365,7.353658536585366,0.2682926829268293,0.2626306620209059,0.0878485508196938,0.0077173678811203,0.2769336247454607,0.4146341463414634,0.4146341463414634,0.0121951219512195
4727,4727,0.2560975609756097,steak,334.0,0.0,0.0,0.0,1.9,7.6,0.1,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.7560975609756098,0.2682926829268293,0.2508710801393728,0.0680112240276764,0.0046255265937427,0.2599265770252023,0.3414634146341463,0.3414634146341463,0.1341463414634146,3.5853658536585367,0.2682926829268293,0.2560975609756097,0.0806302192711228,0.0065012322597093,0.268490582697728,0.4146341463414634,0.4146341463414634,0.0853658536585365,7.292682926829268,0.2682926829268293,0.2604529616724738,0.0893313811997733,0.0079800956670592,0.2753467648457529,0.4146341463414634,0.4146341463414634,0.0121951219512195
4728,4728,0.1341463414634146,steak,335.0,0.0,0.0,0.0,2.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.7439024390243905,0.2560975609756097,0.2491289198606272,0.0676981157760468,0.004583034879627,0.2581632305161791,0.3414634146341463,0.3414634146341463,0.1341463414634146,3.573170731707317,0.2621951219512195,0.2552264808362369,0.0805596086793574,0.0064898505505712,0.2676385754532056,0.4146341463414634,0.4146341463414634,0.0853658536585365,7.207317073170731,0.2621951219512195,0.2574041811846689,0.0879607649862129,0.0077370961769597,0.2720183976651389,0.4146341463414634,0.4146341463414634,0.0121951219512195
4729,4729,0.2560975609756097,steak,336.0,0.0,0.0,0.0,1.6,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.6219512195121952,0.2560975609756097,0.2317073170731707,0.0784939395544864,0.0061612985467833,0.2446417366927202,0.3414634146341463,0.3414634146341463,0.1341463414634146,3.414634146341464,0.2560975609756097,0.2439024390243903,0.0854902031106989,0.0073085748279085,0.2584511067686787,0.4146341463414634,0.4146341463414634,0.0853658536585365,7.024390243902438,0.2560975609756097,0.2508710801393728,0.090054689779234,0.008109847151234,0.2665448292530352,0.4146341463414634,0.4146341463414634,0.0121951219512195
4730,4730,0.2317073170731707,steak,337.0,0.0,0.0,0.0,1.8,4.1,0.0,496.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.5365853658536588,0.2560975609756097,0.2195121951219512,0.0661562283834408,0.0043766465539219,0.2292645859289645,0.3048780487804878,0.3048780487804878,0.1341463414634146,3.4146341463414647,0.2560975609756097,0.2439024390243903,0.0854902031106989,0.0073085748279085,0.2584511067686787,0.4146341463414634,0.4146341463414634,0.0853658536585365,6.97560975609756,0.2560975609756097,0.2491289198606271,0.0894629412994269,0.0080036178659447,0.2647051880429764,0.4146341463414634,0.4146341463414634,0.0121951219512195
4731,4731,0.1951219512195122,steak,338.0,0.0,0.0,1.0,1.4,3.8,0.0,355.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.4634146341463417,0.2317073170731707,0.2090592334494773,0.0569875513372687,0.0032475810074178,0.2166872033552072,0.2804878048780488,0.2804878048780488,0.1341463414634146,3.426829268292684,0.2560975609756097,0.2447735191637631,0.0852991633119137,0.0072759472617125,0.2592103835603921,0.4146341463414634,0.4146341463414634,0.0853658536585365,6.963414634146341,0.2560975609756097,0.2486933797909407,0.0895169945804266,0.0080132923187121,0.2643136195328444,0.4146341463414634,0.4146341463414634,0.0121951219512195
4732,4732,0.2682926829268293,steak,339.0,0.0,0.0,1.0,2.1,5.0,0.0,460.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.378048780487805,0.1951219512195122,0.1968641114982578,0.0489667920646522,0.0023977467251028,0.2028625769359676,0.2560975609756097,0.2560975609756097,0.1341463414634146,3.207317073170733,0.2560975609756097,0.2290940766550523,0.071730685979234,0.0051452913110514,0.2400612156710918,0.3414634146341463,0.3414634146341463,0.0853658536585365,6.817073170731707,0.2560975609756097,0.2434668989547038,0.0882105744924832,0.0077811054522939,0.2589541201427656,0.4146341463414634,0.4146341463414634,0.0121951219512195
4733,4733,0.2439024390243902,steak,340.0,0.0,0.0,0.0,2.0,4.8,0.0,446.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.5121951219512195,0.2317073170731707,0.2160278745644599,0.046876738839978,0.0021974286442715,0.2210553578475526,0.2682926829268293,0.2682926829268293,0.1341463414634146,3.3902439024390247,0.2560975609756097,0.2421602787456446,0.0600729604514518,0.0036087605774016,0.2495002228046499,0.3414634146341463,0.3414634146341463,0.1341463414634146,6.841463414634147,0.2560975609756097,0.2443379790940766,0.0883309193281255,0.0078023513093518,0.2598141630803241,0.4146341463414634,0.4146341463414634,0.0121951219512195
4734,4734,0.1219512195121951,steak,341.0,0.0,0.0,0.0,2.3,2.7,0.0,455.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.5853658536585369,0.2439024390243902,0.2264808362369338,0.0436584114499709,0.0019060568903349,0.230650441302235,0.2682926829268293,0.2682926829268293,0.1341463414634146,3.3414634146341475,0.2560975609756097,0.2386759581881534,0.0584338321646286,0.0034145127414439,0.2457248985318279,0.3414634146341463,0.3414634146341463,0.1341463414634146,6.926829268292684,0.2560975609756097,0.2473867595818815,0.0867763721631517,0.0075301387657978,0.262164733673737,0.4146341463414634,0.4146341463414634,0.0121951219512195
4735,4735,0.3780487804878049,steak,342.0,0.0,0.0,0.0,2.8,4.2,0.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.451219512195122,0.2317073170731707,0.2073170731707317,0.0545382433536534,0.0029744199881023,0.2143706808688652,0.2682926829268293,0.2682926829268293,0.1219512195121951,3.1951219512195133,0.25,0.2282229965156795,0.0649290771901889,0.0042157850647695,0.2372794158863456,0.3414634146341463,0.3414634146341463,0.1219512195121951,6.804878048780489,0.2560975609756097,0.2430313588850174,0.0898480211322586,0.0080726669013828,0.2591079086073617,0.4146341463414634,0.4146341463414634,0.0121951219512195
4736,4736,0.1585365853658536,steak,343.0,0.0,0.0,0.0,2.9,6.2,2.2,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.695121951219512,0.2439024390243902,0.2421602787456445,0.0718311084602379,0.0051597081426264,0.252589209478146,0.3780487804878049,0.3780487804878049,0.1219512195121951,3.317073170731708,0.25,0.2369337979094077,0.0754176335258305,0.0056878194466364,0.2486472280931611,0.3780487804878049,0.3780487804878049,0.1219512195121951,6.939024390243904,0.2560975609756097,0.247822299651568,0.0932777977369545,0.0087007475506561,0.2647954677770141,0.4146341463414634,0.4146341463414634,0.0121951219512195
4737,4737,0.2317073170731707,steak,344.0,0.0,0.0,0.0,5.3,7.9,12.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.597560975609756,0.2317073170731707,0.2282229965156794,0.0770499804442368,0.0059366994864572,0.2408784665034488,0.3780487804878049,0.3780487804878049,0.1219512195121951,3.1341463414634148,0.2378048780487804,0.2238675958188153,0.0719419386409615,0.0051756425354198,0.2351432393098222,0.3780487804878049,0.3780487804878049,0.1219512195121951,6.804878048780488,0.2560975609756097,0.2430313588850174,0.0942901500587995,0.0088906323981109,0.2606815563088595,0.4146341463414634,0.4146341463414634,0.0121951219512195
4738,4738,0.3414634146341463,steak,345.0,0.0,0.0,1.0,1.4,7.8,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.597560975609756,0.2317073170731707,0.2282229965156794,0.0770499804442368,0.0059366994864572,0.2408784665034488,0.3780487804878049,0.3780487804878049,0.1219512195121951,3.060975609756098,0.2317073170731707,0.2186411149825784,0.0684394089735727,0.0046839527006519,0.2291023567348817,0.3780487804878049,0.3780487804878049,0.1219512195121951,6.646341463414633,0.2560975609756097,0.237369337979094,0.0899398153190961,0.0080891703796331,0.253837296298764,0.4146341463414634,0.4146341463414634,0.0121951219512195
4739,4739,0.1707317073170731,steak,346.0,0.0,0.0,1.0,2.0,6.0,0.0,178.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.7439024390243902,0.2439024390243902,0.2491289198606271,0.0847055455131931,0.0071750294406876,0.263135417896585,0.3780487804878049,0.3780487804878049,0.1219512195121951,3.1219512195121952,0.2317073170731707,0.2229965156794425,0.0739546525323732,0.005469290631184,0.2349398574877322,0.3780487804878049,0.3780487804878049,0.1219512195121951,6.597560975609756,0.2560975609756097,0.2356271777003484,0.087398253402242,0.0076384546977625,0.2513137910437747,0.4146341463414634,0.4146341463414634,0.0121951219512195
4740,4740,0.2439024390243902,steak,347.0,0.0,0.0,0.0,2.0,6.4,0.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.6463414634146345,0.2317073170731707,0.235191637630662,0.08835346573593,0.0078063349075501,0.2512398083882067,0.3780487804878049,0.3780487804878049,0.1219512195121951,3.1585365853658542,0.2317073170731707,0.225609756097561,0.0713701214068269,0.0050936942296252,0.2366293647796616,0.3780487804878049,0.3780487804878049,0.1219512195121951,6.75609756097561,0.2560975609756097,0.2412891986062718,0.0772908774455858,0.0059738797363085,0.2533660535674924,0.4146341463414634,0.4146341463414634,0.0853658536585365
4741,4741,0.1097560975609756,steak,348.0,0.0,0.0,0.0,2.2,3.3,0.0,425.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.646341463414634,0.2317073170731707,0.235191637630662,0.08835346573593,0.0078063349075501,0.2512398083882067,0.3780487804878049,0.3780487804878049,0.1219512195121951,3.2317073170731714,0.2378048780487804,0.2308362369337979,0.0698223847642918,0.0048751654141728,0.2411649512178942,0.3780487804878049,0.3780487804878049,0.1219512195121951,6.8170731707317085,0.2560975609756097,0.2434668989547039,0.0764704678946548,0.0058477324600274,0.2551937760734917,0.4146341463414634,0.4146341463414634,0.0853658536585365
4742,4742,0.2439024390243902,steak,349.0,0.0,0.0,0.0,2.7,1.5,0.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.6341463414634148,0.2317073170731707,0.2334494773519164,0.0906593158972661,0.0082191115589602,0.2504351613389047,0.3780487804878049,0.3780487804878049,0.1097560975609756,3.0853658536585367,0.2317073170731707,0.220383275261324,0.0759440018079341,0.0057674914106035,0.2331014359147365,0.3780487804878049,0.3780487804878049,0.1097560975609756,6.658536585365854,0.25,0.2378048780487805,0.0802008929144262,0.0064321832242712,0.2509648247226424,0.4146341463414634,0.4146341463414634,0.0853658536585365
4743,4743,0.1951219512195122,steak,350.0,0.0,0.0,0.0,1.6,5.8,1.1,250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.5000000000000002,0.2317073170731707,0.2142857142857143,0.0698604099503951,0.0048804768784372,0.2253859894167693,0.3414634146341463,0.3414634146341463,0.1097560975609756,3.1951219512195124,0.2378048780487804,0.2282229965156794,0.0722103894636331,0.0052143403464895,0.2393743438321772,0.3780487804878049,0.3780487804878049,0.1097560975609756,6.609756097560976,0.2439024390243902,0.2360627177700348,0.0795167832381633,0.006322918816545,0.2490954145252782,0.4146341463414634,0.4146341463414634,0.0853658536585365
4744,4744,0.3048780487804878,steak,351.0,0.0,0.0,0.0,2.1,5.2,8.0,248.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.5365853658536586,0.2317073170731707,0.2195121951219512,0.0667954338420934,0.0044616299821534,0.2294498502710583,0.3414634146341463,0.3414634146341463,0.1097560975609756,3.134146341463415,0.2317073170731707,0.2238675958188153,0.0722366544735816,0.0052181342495356,0.2352335747873421,0.3780487804878049,0.3780487804878049,0.1097560975609756,6.548780487804879,0.2439024390243902,0.2338850174216028,0.0797728229053609,0.00636370327429,0.2471151647483284,0.4146341463414634,0.4146341463414634,0.0853658536585365
4745,4745,0.3414634146341463,steak,352.0,0.0,0.0,1.0,2.3,3.6,0.0,407.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.6097560975609757,0.2439024390243902,0.2299651567944251,0.0732950660904621,0.0053721667132052,0.2413630875935459,0.3414634146341463,0.3414634146341463,0.1097560975609756,3.2073170731707314,0.2378048780487804,0.2290940766550522,0.0752010098365737,0.0056551918804404,0.2411208988015585,0.3780487804878049,0.3780487804878049,0.1097560975609756,6.634146341463415,0.2439024390243902,0.2369337979094077,0.080790041468132,0.0065270308004224,0.2503290941784404,0.4146341463414634,0.4146341463414634,0.0853658536585365
4746,4746,0.2317073170731707,steak,353.0,0.0,0.0,1.0,4.1,7.1,7.8,104.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.6097560975609757,0.2439024390243902,0.2299651567944251,0.0732950660904621,0.0053721667132052,0.2413630875935459,0.3414634146341463,0.3414634146341463,0.1097560975609756,3.3536585365853653,0.2439024390243902,0.239547038327526,0.0797835229271107,0.0063654105306608,0.2524840472230871,0.3780487804878049,0.3780487804878049,0.1097560975609756,6.560975609756099,0.2439024390243902,0.2343205574912892,0.0760438493422558,0.0057826670227876,0.2463509502433799,0.3780487804878049,0.3780487804878049,0.0853658536585365
4747,4747,0.1341463414634146,steak,354.0,0.0,0.0,0.0,4.3,4.8,2.3,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.670731707317073,0.2439024390243902,0.2386759581881533,0.0692495014437344,0.0047954934502057,0.2485190263686845,0.3414634146341463,0.3414634146341463,0.1097560975609756,3.317073170731708,0.2378048780487804,0.2369337979094077,0.0793974136941173,0.0063039493013148,0.2498831204645301,0.3780487804878049,0.3780487804878049,0.1097560975609756,6.707317073170732,0.2439024390243902,0.2395470383275261,0.0704498684515531,0.0049631839648411,0.2496917450304082,0.3780487804878049,0.3780487804878049,0.1097560975609756
4748,4748,0.2195121951219512,steak,355.0,0.0,0.0,0.0,2.0,2.5,0.0,404.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.5609756097560976,0.2317073170731707,0.2229965156794425,0.0781451619930515,0.0061066663429202,0.2362924297308149,0.3414634146341463,0.3414634146341463,0.1097560975609756,3.207317073170732,0.2317073170731707,0.2290940766550522,0.0836282301324529,0.0069936808750865,0.2438806610486315,0.3780487804878049,0.3780487804878049,0.1097560975609756,6.548780487804878,0.2439024390243902,0.2338850174216027,0.0722983396883624,0.0052270499216938,0.2448045164942781,0.3780487804878049,0.3780487804878049,0.1097560975609756
4749,4749,0.2560975609756097,steak,356.0,0.0,0.0,0.0,2.1,6.8,0.1,220.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,train,82.0,1.670731707317073,0.2317073170731707,0.2386759581881533,0.0634873420149428,0.0040306425961223,0.2469754149974354,0.3414634146341463,0.3414634146341463,0.1341463414634146,3.304878048780488,0.2317073170731707,0.2360627177700348,0.0783052112124358,0.0061317061030241,0.2487113041741354,0.3780487804878049,0.3780487804878049,0.1097560975609756,6.5,0.2378048780487804,0.2321428571428571,0.0720354835566011,0.0051891108912333,0.2430625783901798,0.3780487804878049,0.3780487804878049,0.1097560975609756
